match_participant_1,match_participant_2,game_in_match_id,player_O,player_X,winner,moves,time_seconds,game_global_id
gemini-pro-2.0 P6,o4-mini-high P12,0,gemini-pro-2.0 P6,o4-mini-high P12,o4-mini-high P12,36,7.455520153045654,214
gemini-pro-2.0 P6,o4-mini-high P12,1,o4-mini-high P12,gemini-pro-2.0 P6,draw,42,5.836090087890625,215
gemini-pro-2.0 P8,o3 P6,0,gemini-pro-2.0 P8,o3 P6,gemini-pro-2.0 P8,33,12.70316195487976,216
gemini-pro-2.0 P8,o3 P6,1,o3 P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,22,11.464835166931152,217
Gemini2.5 Pro P6,Negamax P6,0,Negamax P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,22,4.9284539222717285,218
Gemini2.5 Pro P6,Negamax P6,1,Gemini2.5 Pro P6,Negamax P6,Gemini2.5 Pro P6,33,7.424049615859985,219
Gemini2.5 Pro P6,Negamax3 P8,0,Negamax3 P8,Gemini2.5 Pro P6,Gemini2.5 Pro P6,22,5.814154624938965,220
Gemini2.5 Pro P6,Negamax3 P8,1,Gemini2.5 Pro P6,Negamax3 P8,Gemini2.5 Pro P6,41,10.813546180725098,221
Gemini2.5 Flash Thinking P8,QwQ P6,0,QwQ P6,Gemini2.5 Flash Thinking P8,QwQ P6,7,3.559401035308838,222
Gemini2.5 Flash Thinking P8,QwQ P6,1,Gemini2.5 Flash Thinking P8,QwQ P6,QwQ P6,36,9.5498046875,223
Gemini2.5 Flash Thinking P8,o1 P6,0,o1 P6,Gemini2.5 Flash Thinking P8,o1 P6,7,0.9699468612670898,224
Gemini2.5 Flash Thinking P8,o1 P6,1,Gemini2.5 Flash Thinking P8,o1 P6,o1 P6,22,4.03772497177124,225
gpt4o P10,o3 P10,0,gpt4o P10,o3 P10,gpt4o P10,11,5.859701156616211,226
gpt4o P10,o3 P10,1,o3 P10,gpt4o P10,gpt4o P10,18,12.22048807144165,227
Gemma2 P8,gemini-pro-2.0 P6,0,gemini-pro-2.0 P6,Gemma2 P8,gemini-pro-2.0 P6,7,3.0972399711608887,228
Gemma2 P8,gemini-pro-2.0 P6,1,Gemma2 P8,gemini-pro-2.0 P6,gemini-pro-2.0 P6,10,3.8837814331054688,229
LeChat P8,gemini-flash-2.0 P6,0,gemini-flash-2.0 P6,LeChat P8,draw,42,3.381201982498169,230
LeChat P8,gemini-flash-2.0 P6,1,LeChat P8,gemini-flash-2.0 P6,LeChat P8,39,2.768076181411743,231
Gemini2.5 Pro P6 T0.25,claude3.7-sonnet P10,0,claude3.7-sonnet P10,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,26,5.727489709854126,232
Gemini2.5 Pro P6 T0.25,claude3.7-sonnet P10,1,Gemini2.5 Pro P6 T0.25,claude3.7-sonnet P10,claude3.7-sonnet P10,36,7.128263235092163,233
Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P6 T0.25,0,Gemini2.5 Pro P6 T0.25,Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P6 T0.25,7,1.051603078842163,234
Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P6 T0.25,1,Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,40,3.6884710788726807,235
Random Bot,gpt4o P6,0,Random Bot,gpt4o P6,gpt4o P6,8,1.8552653789520264,236
Random Bot,gpt4o P6,1,gpt4o P6,Random Bot,gpt4o P6,17,6.921938180923462,237
Negamax5 P6,o1 P6,0,Negamax5 P6,o1 P6,Negamax5 P6,39,1.7640936374664307,238
Negamax5 P6,o1 P6,1,o1 P6,Negamax5 P6,Negamax5 P6,42,2.190293073654175,239
gemini-pro-2.0 P8,o4-mini-high P6,0,gemini-pro-2.0 P8,o4-mini-high P6,gemini-pro-2.0 P8,33,9.5149405002594,240
gemini-pro-2.0 P8,o4-mini-high P6,1,o4-mini-high P6,gemini-pro-2.0 P8,o4-mini-high P6,27,7.299065589904785,241
LeChat P8,gemini-pro-2.0 P8,0,gemini-pro-2.0 P8,LeChat P8,LeChat P8,38,11.546987533569336,242
LeChat P8,gemini-pro-2.0 P8,1,LeChat P8,gemini-pro-2.0 P8,LeChat P8,27,9.111337661743164,243
Gemini2.5 Pro P6,gemini-flash-2.0-thinking P8,0,gemini-flash-2.0-thinking P8,Gemini2.5 Pro P6,Gemini2.5 Pro P6,28,12.545717716217041,244
Gemini2.5 Pro P6,gemini-flash-2.0-thinking P8,1,Gemini2.5 Pro P6,gemini-flash-2.0-thinking P8,Gemini2.5 Pro P6,29,11.24104118347168,245
Negamax5 P8,o4-mini-high P10,0,Negamax5 P8,o4-mini-high P10,o4-mini-high P10,30,1.924772024154663,246
Negamax5 P8,o4-mini-high P10,1,o4-mini-high P10,Negamax5 P8,draw,42,2.3355789184570312,247
Negamax3 P8,gpt4o P10,0,Negamax3 P8,gpt4o P10,gpt4o P10,20,7.870913505554199,248
Negamax3 P8,gpt4o P10,1,gpt4o P10,Negamax3 P8,gpt4o P10,39,14.348975896835327,249
gemini-pro-2.0 P6,o3 P6,0,gemini-pro-2.0 P6,o3 P6,gemini-pro-2.0 P6,19,4.252364158630371,250
gemini-pro-2.0 P6,o3 P6,1,o3 P6,gemini-pro-2.0 P6,gemini-pro-2.0 P6,18,2.6735599040985107,251
o4-mini-high P10,o4-mini-high P12,0,o4-mini-high P10,o4-mini-high P12,draw,42,6.871695518493652,252
o4-mini-high P10,o4-mini-high P12,1,o4-mini-high P12,o4-mini-high P10,draw,42,8.504849433898926,253
Gemini2.5 Flash Thinking P6,same.dev P6,0,same.dev P6,Gemini2.5 Flash Thinking P6,same.dev P6,7,0.18128156661987305,254
Gemini2.5 Flash Thinking P6,same.dev P6,1,Gemini2.5 Flash Thinking P6,same.dev P6,same.dev P6,24,1.4261412620544434,255
Negamax5B P10,claude3.7-sonnet-thinking P8,0,Negamax5B P10,claude3.7-sonnet-thinking P8,draw,42,8.79072904586792,256
Negamax5B P10,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,Negamax5B P10,claude3.7-sonnet-thinking P8,35,16.793663263320923,257
Negamax5 P10,claude3.7-sonnet P8,0,Negamax5 P10,claude3.7-sonnet P8,claude3.7-sonnet P8,32,9.156132459640503,258
Negamax5 P10,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax5 P10,Negamax5 P10,18,6.602457523345947,259
gemini-flash-2.0-thinking P6,o3-mini-high P6,0,o3-mini-high P6,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,40,3.0997214317321777,260
gemini-flash-2.0-thinking P6,o3-mini-high P6,1,gemini-flash-2.0-thinking P6,o3-mini-high P6,o3-mini-high P6,24,5.336520671844482,261
Random Bot,same.dev P6,0,Random Bot,same.dev P6,same.dev P6,8,0.0,262
Random Bot,same.dev P6,1,same.dev P6,Random Bot,same.dev P6,9,0.0,263
Negamax5B P8,gemini-flash-2.0-thinking P8,0,Negamax5B P8,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,38,8.185751914978027,264
Negamax5B P8,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,Negamax5B P8,Negamax5B P8,38,8.802282333374023,265
o4-mini-high P8,r1 T0.25,0,r1 T0.25,o4-mini-high P8,draw,42,10.647170543670654,266
o4-mini-high P8,r1 T0.25,1,o4-mini-high P8,r1 T0.25,o4-mini-high P8,11,2.612436532974243,267
Negamax5 P10,gemini-flash-2.0 P8,0,Negamax5 P10,gemini-flash-2.0 P8,Negamax5 P10,19,6.262998580932617,268
Negamax5 P10,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax5 P10,draw,42,7.974598407745361,269
Gemini2.5 Pro P4 T0.25,Negamax2 P6,0,Negamax2 P6,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,22,1.0835902690887451,270
Gemini2.5 Pro P4 T0.25,Negamax2 P6,1,Gemini2.5 Pro P4 T0.25,Negamax2 P6,Gemini2.5 Pro P4 T0.25,21,1.2258927822113037,271
Negamax3 P8,o3 P10,0,Negamax3 P8,o3 P10,Negamax3 P8,27,9.776309251785278,272
Negamax3 P8,o3 P10,1,o3 P10,Negamax3 P8,o3 P10,23,13.087820768356323,273
Negamax3 P6,gemini-flash-2.0 P6,0,Negamax3 P6,gemini-flash-2.0 P6,Negamax3 P6,27,2.5278258323669434,274
Negamax3 P6,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,Negamax3 P6,Negamax3 P6,8,1.142258882522583,275
Negamax5 P8,r1 T0.5,0,Negamax5 P8,r1 T0.5,Negamax5 P8,19,4.991245746612549,276
Negamax5 P8,r1 T0.5,1,r1 T0.5,Negamax5 P8,draw,42,11.428743600845337,277
Gemini2.5 Pro P4 T0.25,Negamax5 P8,0,Negamax5 P8,Gemini2.5 Pro P4 T0.25,draw,42,1.5433473587036133,278
Gemini2.5 Pro P4 T0.25,Negamax5 P8,1,Gemini2.5 Pro P4 T0.25,Negamax5 P8,Negamax5 P8,40,1.7901344299316406,279
Default Bot,Gemini2.5 Pro P6,0,Default Bot,Gemini2.5 Pro P6,Gemini2.5 Pro P6,10,0.9719972610473633,280
Default Bot,Gemini2.5 Pro P6,1,Gemini2.5 Pro P6,Default Bot,Gemini2.5 Pro P6,11,1.2022197246551514,281
Negamax3 P6,claude3.7-sonnet-thinking P6,0,Negamax3 P6,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,16,2.1828625202178955,282
Negamax3 P6,claude3.7-sonnet-thinking P6,1,claude3.7-sonnet-thinking P6,Negamax3 P6,claude3.7-sonnet-thinking P6,21,3.572287082672119,283
Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P6,0,gemini-flash-2.0-thinking P6,Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P6,7,0.7911162376403809,284
Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P6,1,Gemini2.5 Flash Thinking P6,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,20,1.2662739753723145,285
Default Bot,claude3.7-sonnet-thinking P8,0,Default Bot,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,10,2.2502222061157227,286
Default Bot,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,Default Bot,claude3.7-sonnet-thinking P8,11,3.0179641246795654,287
Gemini2.5 Pro P4 T0.25,gpt4o P10,0,gpt4o P10,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,36,10.424792289733887,288
Gemini2.5 Pro P4 T0.25,gpt4o P10,1,Gemini2.5 Pro P4 T0.25,gpt4o P10,Gemini2.5 Pro P4 T0.25,31,9.45258903503418,289
gemini-pro-2.0 P6,o4-mini-high P6,0,gemini-pro-2.0 P6,o4-mini-high P6,o4-mini-high P6,36,2.724368095397949,290
gemini-pro-2.0 P6,o4-mini-high P6,1,o4-mini-high P6,gemini-pro-2.0 P6,draw,42,2.2234044075012207,291
Negamax5B P8,gemini-pro-2.0 P6,0,Negamax5B P8,gemini-pro-2.0 P6,draw,42,2.9097342491149902,292
Negamax5B P8,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,Negamax5B P8,Negamax5B P8,34,4.311963081359863,293
Negamax5 P10,o3 P8,0,Negamax5 P10,o3 P8,Negamax5 P10,17,4.892872095108032,294
Negamax5 P10,o3 P8,1,o3 P8,Negamax5 P10,Negamax5 P10,30,12.273467779159546,295
claude3.7-sonnet P6,o3 P10,0,claude3.7-sonnet P6,o3 P10,claude3.7-sonnet P6,15,6.254653453826904,296
claude3.7-sonnet P6,o3 P10,1,o3 P10,claude3.7-sonnet P6,o3 P10,9,3.553035020828247,297
Default Bot,Gemini2.5 Flash Thinking P8,0,Default Bot,Gemini2.5 Flash Thinking P8,Default Bot,7,0.45520949363708496,298
Default Bot,Gemini2.5 Flash Thinking P8,1,Gemini2.5 Flash Thinking P8,Default Bot,Gemini2.5 Flash Thinking P8,23,1.392709732055664,299
Negamax4 P10,gemini-flash-2.0-thinking P6,0,Negamax4 P10,gemini-flash-2.0-thinking P6,Negamax4 P10,33,9.456685781478882,300
Negamax4 P10,gemini-flash-2.0-thinking P6,1,gemini-flash-2.0-thinking P6,Negamax4 P10,Negamax4 P10,30,44.71934390068054,301
Gemma2 P6,same.dev P6,0,same.dev P6,Gemma2 P6,Gemma2 P6,10,0.5567905902862549,302
Gemma2 P6,same.dev P6,1,Gemma2 P6,same.dev P6,Gemma2 P6,7,0.5969038009643555,303
Gemini2.5 Flash Thinking P6,gpt4o P8,0,gpt4o P8,Gemini2.5 Flash Thinking P6,gpt4o P8,7,2.3660895824432373,304
Gemini2.5 Flash Thinking P6,gpt4o P8,1,Gemini2.5 Flash Thinking P6,gpt4o P8,gpt4o P8,42,11.14876914024353,305
claude3.7-sonnet P10,gemini-pro-2.0 P6,0,claude3.7-sonnet P10,gemini-pro-2.0 P6,gemini-pro-2.0 P6,24,6.150949239730835,306
claude3.7-sonnet P10,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,claude3.7-sonnet P10,gemini-pro-2.0 P6,7,1.047187328338623,307
Negamax5 P6,Negamax5B P10,0,Negamax5 P6,Negamax5B P10,draw,42,4.602276802062988,308
Negamax5 P6,Negamax5B P10,1,Negamax5B P10,Negamax5 P6,draw,42,4.569702386856079,309
Gemini2.5 Pro P6,gemini-pro-2.0 P6,0,gemini-pro-2.0 P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,28,7.03938102722168,310
Gemini2.5 Pro P6,gemini-pro-2.0 P6,1,Gemini2.5 Pro P6,gemini-pro-2.0 P6,Gemini2.5 Pro P6,39,5.649873733520508,311
Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P6,0,gemini-flash-2.0 P6,Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P6,7,0.5559537410736084,312
Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P6,1,Gemini2.5 Flash Thinking P6,gemini-flash-2.0 P6,gemini-flash-2.0 P6,42,1.2344613075256348,313
gemini-flash-2.0-thinking P8,gpt4o P10,0,gpt4o P10,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,34,19.548444747924805,314
gemini-flash-2.0-thinking P8,gpt4o P10,1,gemini-flash-2.0-thinking P8,gpt4o P10,gpt4o P10,20,17.00796127319336,315
claude3.7-sonnet P10,o1 P8,0,claude3.7-sonnet P10,o1 P8,o1 P8,32,17.935417890548706,316
claude3.7-sonnet P10,o1 P8,1,o1 P8,claude3.7-sonnet P10,o1 P8,7,3.552722215652466,317
gemini-pro-2.0 P8,gpt4o P10,0,gpt4o P10,gemini-pro-2.0 P8,gemini-pro-2.0 P8,36,22.467472553253174,318
gemini-pro-2.0 P8,gpt4o P10,1,gemini-pro-2.0 P8,gpt4o P10,gemini-pro-2.0 P8,35,22.33640956878662,319
o4-mini-high P12,same.dev P6,0,same.dev P6,o4-mini-high P12,same.dev P6,39,7.805163860321045,320
o4-mini-high P12,same.dev P6,1,o4-mini-high P12,same.dev P6,o4-mini-high P12,23,6.672321081161499,321
gemini-flash-2.0-thinking P6,same.dev P6,0,same.dev P6,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,10,0.7936406135559082,322
gemini-flash-2.0-thinking P6,same.dev P6,1,gemini-flash-2.0-thinking P6,same.dev P6,gemini-flash-2.0-thinking P6,13,0.7881927490234375,323
gemini-flash-2.0 P6,same.dev P6,0,same.dev P6,gemini-flash-2.0 P6,same.dev P6,29,1.590369462966919,324
gemini-flash-2.0 P6,same.dev P6,1,gemini-flash-2.0 P6,same.dev P6,gemini-flash-2.0 P6,11,0.9929254055023193,325
Negamax P6,Negamax5 P10,0,Negamax P6,Negamax5 P10,Negamax5 P10,28,10.789668083190918,326
Negamax P6,Negamax5 P10,1,Negamax5 P10,Negamax P6,Negamax5 P10,33,8.70691466331482,327
claude3.7-sonnet-thinking P8,o3 P8,0,claude3.7-sonnet-thinking P8,o3 P8,claude3.7-sonnet-thinking P8,17,9.155125617980957,328
claude3.7-sonnet-thinking P8,o3 P8,1,o3 P8,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,24,11.464674711227417,329
o1 P8,o3 P8,0,o1 P8,o3 P8,o1 P8,21,27.065527200698853,330
o1 P8,o3 P8,1,o3 P8,o1 P8,o3 P8,41,21.661414623260498,331
Gemini2.5 Pro P6 T0.25,Negamax4 P8,0,Negamax4 P8,Gemini2.5 Pro P6 T0.25,Negamax4 P8,37,3.0433990955352783,332
Gemini2.5 Pro P6 T0.25,Negamax4 P8,1,Gemini2.5 Pro P6 T0.25,Negamax4 P8,Gemini2.5 Pro P6 T0.25,35,4.007533550262451,333
gemini-flash-2.0 P8,same.dev P6,0,same.dev P6,gemini-flash-2.0 P8,same.dev P6,15,4.463061332702637,334
gemini-flash-2.0 P8,same.dev P6,1,gemini-flash-2.0 P8,same.dev P6,same.dev P6,20,4.885478496551514,335
gemini-pro-2.0 P8,o1 P8,0,gemini-pro-2.0 P8,o1 P8,gemini-pro-2.0 P8,35,29.29301404953003,336
gemini-pro-2.0 P8,o1 P8,1,o1 P8,gemini-pro-2.0 P8,gemini-pro-2.0 P8,42,38.612640142440796,337
Gemma2 P8,LeChat P8,0,Gemma2 P8,LeChat P8,Gemma2 P8,11,6.3193089962005615,338
Gemma2 P8,LeChat P8,1,LeChat P8,Gemma2 P8,Gemma2 P8,10,5.555077075958252,339
Gemini2.5 Flash Thinking P6,Negamax P6,0,Negamax P6,Gemini2.5 Flash Thinking P6,Negamax P6,7,1.6444222927093506,340
Gemini2.5 Flash Thinking P6,Negamax P6,1,Gemini2.5 Flash Thinking P6,Negamax P6,Gemini2.5 Flash Thinking P6,33,3.654768228530884,341
Gemini2.5 Pro P4 T0.25,Negamax2 P8,0,Negamax2 P8,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,22,7.961821556091309,342
Gemini2.5 Pro P4 T0.25,Negamax2 P8,1,Gemini2.5 Pro P4 T0.25,Negamax2 P8,Gemini2.5 Pro P4 T0.25,21,11.179872035980225,343
Negamax5 P6,r1 T0.5,0,Negamax5 P6,r1 T0.5,Negamax5 P6,19,4.613813877105713,344
Negamax5 P6,r1 T0.5,1,r1 T0.5,Negamax5 P6,Negamax5 P6,28,7.150418758392334,345
Negamax2 P6,Negamax5B P6,0,Negamax2 P6,Negamax5B P6,Negamax5B P6,32,0.38908910751342773,346
Negamax2 P6,Negamax5B P6,1,Negamax5B P6,Negamax2 P6,Negamax5B P6,35,0.37656092643737793,347
Negamax P6,gpt4o P10,0,Negamax P6,gpt4o P10,gpt4o P10,22,10.206813097000122,348
Negamax P6,gpt4o P10,1,gpt4o P10,Negamax P6,gpt4o P10,23,10.41715383529663,349
Negamax5 P10,Qwen3 P6,0,Negamax5 P10,Qwen3 P6,draw,42,6.576868295669556,350
Negamax5 P10,Qwen3 P6,1,Qwen3 P6,Negamax5 P10,Negamax5 P10,12,13.077193975448608,351
gpt4o P6,o1 P8,0,gpt4o P6,o1 P8,gpt4o P6,35,20.431412935256958,352
gpt4o P6,o1 P8,1,o1 P8,gpt4o P6,gpt4o P6,26,18.134878635406494,353
Negamax5 P8,o3 P6,0,Negamax5 P8,o3 P6,Negamax5 P8,21,3.8088765144348145,354
Negamax5 P8,o3 P6,1,o3 P6,Negamax5 P8,Negamax5 P8,20,4.154743194580078,355
Gemini2.5 Pro P6 T0.25,Negamax3 P8,0,Negamax3 P8,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,22,10.118675231933594,356
Gemini2.5 Pro P6 T0.25,Negamax3 P8,1,Gemini2.5 Pro P6 T0.25,Negamax3 P8,Gemini2.5 Pro P6 T0.25,21,15.216331958770752,357
Gemma2 P6,gemini-pro-2.0 P8,0,gemini-pro-2.0 P8,Gemma2 P6,gemini-pro-2.0 P8,7,2.44284987449646,358
Gemma2 P6,gemini-pro-2.0 P8,1,Gemma2 P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,10,3.4546446800231934,359
Gemini2.5 Pro P6,Gemma2 P6,0,Gemma2 P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,12,2.6173667907714844,360
Gemini2.5 Pro P6,Gemma2 P6,1,Gemini2.5 Pro P6,Gemma2 P6,Gemini2.5 Pro P6,7,1.3335564136505127,361
Gemini2.5 Flash Thinking P6,gemini-pro-2.0 P8,0,gemini-pro-2.0 P8,Gemini2.5 Flash Thinking P6,gemini-pro-2.0 P8,7,2.7267537117004395,362
Gemini2.5 Flash Thinking P6,gemini-pro-2.0 P8,1,Gemini2.5 Flash Thinking P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,24,10.27317762374878,363
Gemma2 P8,Negamax4 P8,0,Negamax4 P8,Gemma2 P8,Negamax4 P8,31,10.079593896865845,364
Gemma2 P8,Negamax4 P8,1,Gemma2 P8,Negamax4 P8,Negamax4 P8,32,14.01858925819397,365
Negamax3 P6,o4-mini-high P10,0,Negamax3 P6,o4-mini-high P10,o4-mini-high P10,30,1.2965161800384521,366
Negamax3 P6,o4-mini-high P10,1,o4-mini-high P10,Negamax3 P6,o4-mini-high P10,23,1.2473928928375244,367
o3 P10,o3-mini-high P6,0,o3-mini-high P6,o3 P10,o3-mini-high P6,9,3.06931734085083,368
o3 P10,o3-mini-high P6,1,o3 P10,o3-mini-high P6,o3 P10,21,6.6465771198272705,369
Negamax3 P6,r1 T0.5,0,Negamax3 P6,r1 T0.5,Negamax3 P6,7,1.5758025646209717,370
Negamax3 P6,r1 T0.5,1,r1 T0.5,Negamax3 P6,Negamax3 P6,10,2.625526189804077,371
claude3.7-sonnet-thinking P6,gpt4o P8,0,gpt4o P8,claude3.7-sonnet-thinking P6,gpt4o P8,41,11.241041660308838,372
claude3.7-sonnet-thinking P6,gpt4o P8,1,claude3.7-sonnet-thinking P6,gpt4o P8,claude3.7-sonnet-thinking P6,35,13.986409425735474,373
o1 P8,o4-mini-high P8,0,o1 P8,o4-mini-high P8,o4-mini-high P8,38,17.016491889953613,374
o1 P8,o4-mini-high P8,1,o4-mini-high P8,o1 P8,draw,42,19.89065456390381,375
Gemma2 P8,claude3.7-sonnet-thinking P8,0,claude3.7-sonnet-thinking P8,Gemma2 P8,claude3.7-sonnet-thinking P8,11,5.5009400844573975,376
Gemma2 P8,claude3.7-sonnet-thinking P8,1,Gemma2 P8,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,8,4.407379627227783,377
Negamax4 P8,gemini-pro-2.0 P8,0,Negamax4 P8,gemini-pro-2.0 P8,draw,42,10.49769401550293,378
Negamax4 P8,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Negamax4 P8,Negamax4 P8,40,10.755695581436157,379
Gemini2.5 Pro P6 T0.25,gemini-flash-2.0 P8,0,gemini-flash-2.0 P8,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,20,4.2414023876190186,380
Gemini2.5 Pro P6 T0.25,gemini-flash-2.0 P8,1,Gemini2.5 Pro P6 T0.25,gemini-flash-2.0 P8,Gemini2.5 Pro P6 T0.25,9,2.755012035369873,381
Default Bot,gemini-pro-2.0 P8,0,Default Bot,gemini-pro-2.0 P8,gemini-pro-2.0 P8,10,3.9719412326812744,382
Default Bot,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Default Bot,gemini-pro-2.0 P8,7,2.2577741146087646,383
Negamax5 P10,o1 P6,0,Negamax5 P10,o1 P6,Negamax5 P10,41,5.91300630569458,384
Negamax5 P10,o1 P6,1,o1 P6,Negamax5 P10,Negamax5 P10,42,8.020513534545898,385
Default Bot,Gemma2 P8,0,Default Bot,Gemma2 P8,Gemma2 P8,10,3.7376413345336914,386
Default Bot,Gemma2 P8,1,Gemma2 P8,Default Bot,Gemma2 P8,7,5.000469923019409,387
Gemma2 P8,Negamax5 P6,0,Negamax5 P6,Gemma2 P8,Negamax5 P6,27,5.4333577156066895,388
Gemma2 P8,Negamax5 P6,1,Gemma2 P8,Negamax5 P6,Negamax5 P6,32,7.436102390289307,389
Negamax P6,gpt4o P8,0,Negamax P6,gpt4o P8,gpt4o P8,32,11.859338283538818,390
Negamax P6,gpt4o P8,1,gpt4o P8,Negamax P6,gpt4o P8,23,10.435794591903687,391
Qwen3 P6,o4-mini-high P6,0,Qwen3 P6,o4-mini-high P6,o4-mini-high P6,12,1.105820894241333,392
Qwen3 P6,o4-mini-high P6,1,o4-mini-high P6,Qwen3 P6,o4-mini-high P6,17,1.6297190189361572,393
claude3.7-sonnet P8,o4-mini-high P12,0,claude3.7-sonnet P8,o4-mini-high P12,o4-mini-high P12,36,11.011026859283447,394
claude3.7-sonnet P8,o4-mini-high P12,1,o4-mini-high P12,claude3.7-sonnet P8,o4-mini-high P12,25,9.903972864151001,395
LeChat P8,Negamax3 P6,0,Negamax3 P6,LeChat P8,Negamax3 P6,7,1.570946455001831,396
LeChat P8,Negamax3 P6,1,LeChat P8,Negamax3 P6,LeChat P8,39,3.720984697341919,397
Default Bot,Negamax5B P6,0,Negamax5B P6,Default Bot,Negamax5B P6,7,0.044569969177246094,398
Default Bot,Negamax5B P6,1,Default Bot,Negamax5B P6,Negamax5B P6,10,0.058098554611206055,399
gemini-flash-2.0-thinking P8,o3 P8,0,gemini-flash-2.0-thinking P8,o3 P8,gemini-flash-2.0-thinking P8,21,13.507579326629639,400
gemini-flash-2.0-thinking P8,o3 P8,1,o3 P8,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,34,15.39374303817749,401
Negamax5B P8,o4-mini-high P10,0,Negamax5B P8,o4-mini-high P10,o4-mini-high P10,30,2.135347604751587,402
Negamax5B P8,o4-mini-high P10,1,o4-mini-high P10,Negamax5B P8,draw,42,2.5911874771118164,403
claude3.7-sonnet P8,gemini-flash-2.0-thinking P6,0,claude3.7-sonnet P8,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,24,4.846717119216919,404
claude3.7-sonnet P8,gemini-flash-2.0-thinking P6,1,gemini-flash-2.0-thinking P6,claude3.7-sonnet P8,gemini-flash-2.0-thinking P6,7,1.315650224685669,405
claude3.7-sonnet-thinking P6,gemini-pro-2.0 P8,0,claude3.7-sonnet-thinking P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,40,10.948408365249634,406
claude3.7-sonnet-thinking P6,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,claude3.7-sonnet-thinking P6,gemini-pro-2.0 P8,25,11.455350875854492,407
LeChat P8,o4-mini-high P6,0,LeChat P8,o4-mini-high P6,o4-mini-high P6,38,2.8626859188079834,408
LeChat P8,o4-mini-high P6,1,o4-mini-high P6,LeChat P8,draw,42,1.9420804977416992,409
Negamax2 P6,gemini-pro-2.0 P6,0,Negamax2 P6,gemini-pro-2.0 P6,gemini-pro-2.0 P6,18,1.608947515487671,410
Negamax2 P6,gemini-pro-2.0 P6,1,gemini-pro-2.0 P6,Negamax2 P6,gemini-pro-2.0 P6,21,3.3376896381378174,411
Gemini2.5 Flash Thinking P6,LeChat P8,0,LeChat P8,Gemini2.5 Flash Thinking P6,LeChat P8,7,1.1504907608032227,412
Gemini2.5 Flash Thinking P6,LeChat P8,1,Gemini2.5 Flash Thinking P6,LeChat P8,LeChat P8,26,4.477842092514038,413
Gemini2.5 Pro P6 T0.25,LeChat P6,0,LeChat P6,Gemini2.5 Pro P6 T0.25,LeChat P6,39,2.5274569988250732,414
Gemini2.5 Pro P6 T0.25,LeChat P6,1,Gemini2.5 Pro P6 T0.25,LeChat P6,LeChat P6,38,3.117851972579956,415
gemini-flash-2.0 P8,o4-mini-high P6,0,gemini-flash-2.0 P8,o4-mini-high P6,draw,42,3.6395554542541504,416
