match_participant_1,match_participant_2,game_in_match_id,player_O,player_X,winner,moves,time_seconds,game_global_id
Gemini2.5 Pro P4 T0.01,Negamax5 P6,0,Negamax5 P6,Gemini2.5 Pro P4 T0.01,Gemini2.5 Pro P4 T0.01,34,0.3489997386932373,29696
Gemini2.5 Pro P4 T0.01,Negamax5 P6,1,Gemini2.5 Pro P4 T0.01,Negamax5 P6,Gemini2.5 Pro P4 T0.01,27,0.29599952697753906,29697
Negamax4 P8 T0.1,Negamax5B P8 T0.01,0,Negamax4 P8 T0.1,Negamax5B P8 T0.01,Negamax5B P8 T0.01,42,2.3299968242645264,29698
Negamax4 P8 T0.1,Negamax5B P8 T0.01,1,Negamax5B P8 T0.01,Negamax4 P8 T0.1,Negamax5B P8 T0.01,31,3.5989954471588135,29699
Negamax5B P8 T0.1,gemini-flash-2.0-thinking P4,0,Negamax5B P8 T0.1,gemini-flash-2.0-thinking P4,Negamax5B P8 T0.1,25,1.0409986972808838,29700
Negamax5B P8 T0.1,gemini-flash-2.0-thinking P4,1,gemini-flash-2.0-thinking P4,Negamax5B P8 T0.1,Negamax5B P8 T0.1,36,1.4389982223510742,29701
Negamax5 P10 T0.025,o3 P8,0,Negamax5 P10 T0.025,o3 P8,Negamax5 P10 T0.025,33,14.007972002029419,29702
Negamax5 P10 T0.025,o3 P8,1,o3 P8,Negamax5 P10 T0.025,Negamax5 P10 T0.025,20,8.325989723205566,29703
Negamax5 P6 T0.01,gemini-flash-2.0-thinking P2,0,Negamax5 P6 T0.01,gemini-flash-2.0-thinking P2,draw,42,0.2259995937347412,29704
Negamax5 P6 T0.01,gemini-flash-2.0-thinking P2,1,gemini-flash-2.0-thinking P2,Negamax5 P6 T0.01,Negamax5 P6 T0.01,22,0.125,29705
Negamax5B P6 T0.025,gpt4o P8 T0.01,0,Negamax5B P6 T0.025,gpt4o P8 T0.01,Negamax5B P6 T0.025,39,0.9879989624023438,29706
Negamax5B P6 T0.025,gpt4o P8 T0.01,1,gpt4o P8 T0.01,Negamax5B P6 T0.025,draw,42,0.8969988822937012,29707
Gemini2.5 Pro P6 T0.025,Qwen3 P1,0,Gemini2.5 Pro P6 T0.025,Qwen3 P1,Gemini2.5 Pro P6 T0.025,9,0.09500002861022949,29708
Gemini2.5 Pro P6 T0.025,Qwen3 P1,1,Qwen3 P1,Gemini2.5 Pro P6 T0.025,Gemini2.5 Pro P6 T0.025,22,0.2539999485015869,29709
o1 P6,o4-mini-high P4,0,o1 P6,o4-mini-high P4,o4-mini-high P4,36,2.0389976501464844,29710
o1 P6,o4-mini-high P4,1,o4-mini-high P4,o1 P6,o4-mini-high P4,31,1.6149981021881104,29711
Negamax4 P6 T0.025,Negamax5 P10 T0.01,0,Negamax4 P6 T0.025,Negamax5 P10 T0.01,Negamax4 P6 T0.025,35,14.475982666015625,29712
Negamax4 P6 T0.025,Negamax5 P10 T0.01,1,Negamax5 P10 T0.01,Negamax4 P6 T0.025,Negamax5 P10 T0.01,31,4.488994359970093,29713
LeChat P8,o1 P4,0,o1 P4,LeChat P8,o1 P4,39,2.6829967498779297,29714
LeChat P8,o1 P4,1,LeChat P8,o1 P4,LeChat P8,27,3.7879955768585205,29715
LeChat P1,Negamax5 P6 T0.1,0,Negamax5 P6 T0.1,LeChat P1,Negamax5 P6 T0.1,31,0.18699979782104492,29716
LeChat P1,Negamax5 P6 T0.1,1,LeChat P1,Negamax5 P6 T0.1,LeChat P1,29,0.27499961853027344,29717
Negamax4 P4 T0.025,Negamax5 P6 T0.01,0,Negamax4 P4 T0.025,Negamax5 P6 T0.01,draw,42,0.3279993534088135,29718
Negamax4 P4 T0.025,Negamax5 P6 T0.01,1,Negamax5 P6 T0.01,Negamax4 P4 T0.025,Negamax5 P6 T0.01,39,0.26199984550476074,29719
o1 P4,o3 P8,0,o1 P4,o3 P8,o1 P4,17,3.7169957160949707,29720
o1 P4,o3 P8,1,o3 P8,o1 P4,o3 P8,19,1.6589977741241455,29721
Negamax P1,gpt4o P10 T0.01,0,Negamax P1,gpt4o P10 T0.01,gpt4o P10 T0.01,22,4.502994537353516,29722
Negamax P1,gpt4o P10 T0.01,1,gpt4o P10 T0.01,Negamax P1,gpt4o P10 T0.01,19,3.087996482849121,29723
Negamax4 P6 T0.025,gemini-pro-2.0 P1,0,Negamax4 P6 T0.025,gemini-pro-2.0 P1,Negamax4 P6 T0.025,17,0.1399998664855957,29724
Negamax4 P6 T0.025,gemini-pro-2.0 P1,1,gemini-pro-2.0 P1,Negamax4 P6 T0.025,Negamax4 P6 T0.025,10,0.09599995613098145,29725
Negamax5 P6 T0.1,r1 T0.1,0,Negamax5 P6 T0.1,r1 T0.1,Negamax5 P6 T0.1,19,4.654994249343872,29726
Negamax5 P6 T0.1,r1 T0.1,1,r1 T0.1,Negamax5 P6 T0.1,Negamax5 P6 T0.1,22,5.628993272781372,29727
QwQ P4,o3 P2,0,QwQ P4,o3 P2,QwQ P4,29,2.5339956283569336,29728
QwQ P4,o3 P2,1,o3 P2,QwQ P4,QwQ P4,22,2.901996374130249,29729
QwQ P1,o3-mini-high P6,0,o3-mini-high P6,QwQ P1,o3-mini-high P6,13,3.2439961433410645,29730
QwQ P1,o3-mini-high P6,1,QwQ P1,o3-mini-high P6,o3-mini-high P6,40,3.770995616912842,29731
Negamax4 P10,gpt4o P2,0,Negamax4 P10,gpt4o P2,gpt4o P2,28,14.390436172485352,29732
Negamax4 P10,gpt4o P2,1,gpt4o P2,Negamax4 P10,Negamax4 P10,22,28.976309776306152,29733
Negamax5 P10 T0.01,Negamax5 P10 T0.025,0,Negamax5 P10 T0.01,Negamax5 P10 T0.025,Negamax5 P10 T0.01,37,20.899974584579468,29734
Negamax5 P10 T0.01,Negamax5 P10 T0.025,1,Negamax5 P10 T0.025,Negamax5 P10 T0.01,draw,42,12.107330322265625,29735
Gemma2 P2,Negamax5B P10 T0.025,0,Negamax5B P10 T0.025,Gemma2 P2,Negamax5B P10 T0.025,21,4.090994596481323,29736
Gemma2 P2,Negamax5B P10 T0.025,1,Gemma2 P2,Negamax5B P10 T0.025,Negamax5B P10 T0.025,22,5.287339210510254,29737
Negamax5 P6,gpt4o P8 T0.1,0,Negamax5 P6,gpt4o P8 T0.1,gpt4o P8 T0.1,38,2.548996925354004,29738
Negamax5 P6,gpt4o P8 T0.1,1,gpt4o P8 T0.1,Negamax5 P6,gpt4o P8 T0.1,19,1.279343605041504,29739
LeChat P2,Negamax2 P4,0,Negamax2 P4,LeChat P2,draw,42,0.06599998474121094,29740
LeChat P2,Negamax2 P4,1,LeChat P2,Negamax2 P4,LeChat P2,13,0.029999732971191406,29741
Negamax4 P6,Negamax4 P8,0,Negamax4 P6,Negamax4 P8,Negamax4 P6,31,3.874995231628418,29742
Negamax4 P6,Negamax4 P8,1,Negamax4 P8,Negamax4 P6,draw,42,1.563344955444336,29743
QwQ P4,o3 P10,0,QwQ P4,o3 P10,QwQ P4,11,3.414997100830078,29744
QwQ P4,o3 P10,1,o3 P10,QwQ P4,QwQ P4,34,9.108332872390747,29745
Negamax5B P8 T0.01,QwQ P2,0,Negamax5B P8 T0.01,QwQ P2,Negamax5B P8 T0.01,19,0.49899935722351074,29746
Negamax5B P8 T0.01,QwQ P2,1,QwQ P2,Negamax5B P8 T0.01,QwQ P2,41,0.9389986991882324,29747
Negamax2 P8,Negamax5 P4 T0.025,0,Negamax2 P8,Negamax5 P4 T0.025,Negamax2 P8,15,6.360992193222046,29748
Negamax2 P8,Negamax5 P4 T0.025,1,Negamax5 P4 T0.025,Negamax2 P8,Negamax2 P8,20,5.436338424682617,29749
Negamax5B P4 T0.01,gpt4o P8,0,Negamax5B P4 T0.01,gpt4o P8,Negamax5B P4 T0.01,37,8.013989925384521,29750
Negamax5B P4 T0.01,gpt4o P8,1,gpt4o P8,Negamax5B P4 T0.01,gpt4o P8,39,9.290333986282349,29751
Negamax5 P1,Negamax5B P4 T0.01,0,Negamax5 P1,Negamax5B P4 T0.01,Negamax5B P4 T0.01,8,0.009000062942504883,29752
Negamax5 P1,Negamax5B P4 T0.01,1,Negamax5B P4 T0.01,Negamax5 P1,Negamax5B P4 T0.01,7,0.008999824523925781,29753
Gemini2.5 Flash Thinking P8,Negamax5B P8 T0.025,0,Negamax5B P8 T0.025,Gemini2.5 Flash Thinking P8,Negamax5B P8 T0.025,7,0.7923440933227539,29754
Gemini2.5 Flash Thinking P8,Negamax5B P8 T0.025,1,Gemini2.5 Flash Thinking P8,Negamax5B P8 T0.025,draw,42,2.0759973526000977,29755
gpt4o P8 T0.01,o4-mini-high P8,0,gpt4o P8 T0.01,o4-mini-high P8,o4-mini-high P8,30,0.9509987831115723,29756
gpt4o P8 T0.01,o4-mini-high P8,1,o4-mini-high P8,gpt4o P8 T0.01,draw,42,1.0699987411499023,29757
gemini-pro-2.0 P8,gpt4o P10 T0.01,0,gpt4o P10 T0.01,gemini-pro-2.0 P8,gemini-pro-2.0 P8,36,11.926329851150513,29758
gemini-pro-2.0 P8,gpt4o P10 T0.01,1,gemini-pro-2.0 P8,gpt4o P10 T0.01,gemini-pro-2.0 P8,7,3.1849966049194336,29759
Negamax5 P10 T0.025,o1 P6,0,Negamax5 P10 T0.025,o1 P6,Negamax5 P10 T0.025,25,13.925983190536499,29760
Negamax5 P10 T0.025,o1 P6,1,o1 P6,Negamax5 P10 T0.025,draw,42,13.173328876495361,29761
LeChat P2,gpt4o P6 T0.01,0,gpt4o P6 T0.01,LeChat P2,gpt4o P6 T0.01,21,0.18599963188171387,29762
LeChat P2,gpt4o P6 T0.01,1,LeChat P2,gpt4o P6 T0.01,draw,42,0.27499938011169434,29763
Negamax5B P10 T0.025,o1 P1,0,Negamax5B P10 T0.025,o1 P1,Negamax5B P10 T0.025,21,3.6703405380249023,29764
Negamax5B P10 T0.025,o1 P1,1,o1 P1,Negamax5B P10 T0.025,Negamax5B P10 T0.025,30,4.185994863510132,29765
Qwen3 P1,o4-mini-high P2,0,Qwen3 P1,o4-mini-high P2,Qwen3 P1,19,0.005000114440917969,29766
Qwen3 P1,o4-mini-high P2,1,o4-mini-high P2,Qwen3 P1,o4-mini-high P2,15,0.0029997825622558594,29767
Negamax5 P10 T0.025,Negamax5 P6 T0.1,0,Negamax5 P6 T0.1,Negamax5 P10 T0.025,Negamax5 P10 T0.025,36,10.10998797416687,29768
Negamax5 P10 T0.025,Negamax5 P6 T0.1,1,Negamax5 P10 T0.025,Negamax5 P6 T0.1,Negamax5 P10 T0.025,31,5.823338031768799,29769
claude3.7-sonnet P8,o3-mini-high P2,0,o3-mini-high P2,claude3.7-sonnet P8,o3-mini-high P2,31,4.401339530944824,29770
claude3.7-sonnet P8,o3-mini-high P2,1,claude3.7-sonnet P8,o3-mini-high P2,claude3.7-sonnet P8,23,3.820995330810547,29771
Negamax2 P1,o1 P6,0,Negamax2 P1,o1 P6,o1 P6,16,3.0729963779449463,29772
Negamax2 P1,o1 P6,1,o1 P6,Negamax2 P1,o1 P6,7,0.6929988861083984,29773
LeChat P1,LeChat P6,0,LeChat P1,LeChat P6,LeChat P1,37,0.4499998092651367,29774
LeChat P1,LeChat P6,1,LeChat P6,LeChat P1,LeChat P6,35,0.49199914932250977,29775
LeChat P10,gemini-pro-2.0 P8,0,gemini-pro-2.0 P8,LeChat P10,gemini-pro-2.0 P8,7,3.9679951667785645,29776
LeChat P10,gemini-pro-2.0 P8,1,LeChat P10,gemini-pro-2.0 P8,gemini-pro-2.0 P8,28,16.49432396888733,29777
Gemma2 P1,gpt4o P10 T0.1,0,gpt4o P10 T0.1,Gemma2 P1,gpt4o P10 T0.1,23,3.751340627670288,29778
Gemma2 P1,gpt4o P10 T0.1,1,Gemma2 P1,gpt4o P10 T0.1,gpt4o P10 T0.1,18,4.910993814468384,29779
Gemini2.5 Pro P4,Gemini2.5 Pro P6 T0.1,0,Gemini2.5 Pro P4,Gemini2.5 Pro P6 T0.1,Gemini2.5 Pro P4,31,1.9659974575042725,29780
Gemini2.5 Pro P4,Gemini2.5 Pro P6 T0.1,1,Gemini2.5 Pro P6 T0.1,Gemini2.5 Pro P4,Gemini2.5 Pro P6 T0.1,39,2.0239975452423096,29781
Negamax5B P8,same.dev P4,0,Negamax5B P8,same.dev P4,Negamax5B P8,11,0.4499995708465576,29782
Negamax5B P8,same.dev P4,1,same.dev P4,Negamax5B P8,same.dev P4,35,1.2289984226226807,29783
Gemma2 P2,Negamax5 P10,0,Negamax5 P10,Gemma2 P2,Negamax5 P10,29,5.456338167190552,29784
Gemma2 P2,Negamax5 P10,1,Gemma2 P2,Negamax5 P10,Negamax5 P10,26,3.743995428085327,29785
claude3.7-sonnet P10,gpt4o P1,0,gpt4o P1,claude3.7-sonnet P10,claude3.7-sonnet P10,14,8.242335081100464,29786
claude3.7-sonnet P10,gpt4o P1,1,claude3.7-sonnet P10,gpt4o P1,claude3.7-sonnet P10,11,5.087993383407593,29787
Negamax5B P4 T0.025,QwQ P1,0,Negamax5B P4 T0.025,QwQ P1,draw,42,0.039000749588012695,29788
Negamax5B P4 T0.025,QwQ P1,1,QwQ P1,Negamax5B P4 T0.025,Negamax5B P4 T0.025,16,0.027999162673950195,29789
Negamax4 P4 T0.025,claude3.7-sonnet-thinking P6,0,Negamax4 P4 T0.025,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,22,3.767993688583374,29790
Negamax4 P4 T0.025,claude3.7-sonnet-thinking P6,1,claude3.7-sonnet-thinking P6,Negamax4 P4 T0.025,claude3.7-sonnet-thinking P6,31,4.257994890213013,29791
Negamax2 P4,o3 P4,0,Negamax2 P4,o3 P4,Negamax2 P4,25,4.05999493598938,29792
Negamax2 P4,o3 P4,1,o3 P4,Negamax2 P4,o3 P4,23,1.0759990215301514,29793
claude3.7-sonnet P1,o4-mini-high P6,0,claude3.7-sonnet P1,o4-mini-high P6,o4-mini-high P6,34,4.236994981765747,29794
claude3.7-sonnet P1,o4-mini-high P6,1,o4-mini-high P6,claude3.7-sonnet P1,o4-mini-high P6,35,4.680994272232056,29795
Gemini2.5 Pro P2,gemini-flash-2.0 P4,0,gemini-flash-2.0 P4,Gemini2.5 Pro P2,Gemini2.5 Pro P2,30,0.22799968719482422,29796
Gemini2.5 Pro P2,gemini-flash-2.0 P4,1,Gemini2.5 Pro P2,gemini-flash-2.0 P4,Gemini2.5 Pro P2,11,0.11500000953674316,29797
gemini-flash-2.0 P1,gpt4o P8,0,gpt4o P8,gemini-flash-2.0 P1,gpt4o P8,7,1.9519977569580078,29798
gemini-flash-2.0 P1,gpt4o P8,1,gemini-flash-2.0 P1,gpt4o P8,gpt4o P8,10,2.67099666595459,29799
Gemini2.5 Pro P6 T0.025,gpt4o P10 T0.025,0,gpt4o P10 T0.025,Gemini2.5 Pro P6 T0.025,gpt4o P10 T0.025,33,3.4939956665039062,29800
Gemini2.5 Pro P6 T0.025,gpt4o P10 T0.025,1,Gemini2.5 Pro P6 T0.025,gpt4o P10 T0.025,Gemini2.5 Pro P6 T0.025,41,6.022992849349976,29801
Gemini2.5 Pro P6 T0.1,Negamax5 P8,0,Negamax5 P8,Gemini2.5 Pro P6 T0.1,Gemini2.5 Pro P6 T0.1,18,1.7779979705810547,29802
Gemini2.5 Pro P6 T0.1,Negamax5 P8,1,Gemini2.5 Pro P6 T0.1,Negamax5 P8,Gemini2.5 Pro P6 T0.1,23,1.8189983367919922,29803
LeChat P8,same.dev P2,0,same.dev P2,LeChat P8,same.dev P2,37,2.239997625350952,29804
LeChat P8,same.dev P2,1,LeChat P8,same.dev P2,LeChat P8,31,2.352996826171875,29805
Negamax4 P4 T0.1,gpt4o P4 T0.1,0,Negamax4 P4 T0.1,gpt4o P4 T0.1,gpt4o P4 T0.1,20,1.1349983215332031,29806
Negamax4 P4 T0.1,gpt4o P4 T0.1,1,gpt4o P4 T0.1,Negamax4 P4 T0.1,gpt4o P4 T0.1,29,1.455998182296753,29807
Negamax5 P2,Negamax5B P10 T0.025,0,Negamax5 P2,Negamax5B P10 T0.025,Negamax5B P10 T0.025,22,10.807332038879395,29808
Negamax5 P2,Negamax5B P10 T0.025,1,Negamax5B P10 T0.025,Negamax5 P2,Negamax5B P10 T0.025,21,3.1289961338043213,29809
gpt4o P8 T0.01,gpt4o P8 T0.1,0,gpt4o P8 T0.01,gpt4o P8 T0.1,draw,42,2.538997173309326,29810
gpt4o P8 T0.01,gpt4o P8 T0.1,1,gpt4o P8 T0.1,gpt4o P8 T0.01,draw,42,3.088996171951294,29811
Negamax5B P6 T0.1,r1 T0.5,0,Negamax5B P6 T0.1,r1 T0.5,Negamax5B P6 T0.1,19,4.591339588165283,29812
Negamax5B P6 T0.1,r1 T0.5,1,r1 T0.5,Negamax5B P6 T0.1,Negamax5B P6 T0.1,28,7.154991149902344,29813
Gemini2.5 Flash Thinking P1,LeChat P2,0,LeChat P2,Gemini2.5 Flash Thinking P1,LeChat P2,7,0.007999897003173828,29814
Gemini2.5 Flash Thinking P1,LeChat P2,1,Gemini2.5 Flash Thinking P1,LeChat P2,LeChat P2,18,0.020000219345092773,29815
Qwen3 P4,gpt4o P4 T0.025,0,gpt4o P4 T0.025,Qwen3 P4,gpt4o P4 T0.025,21,0.58599853515625,29816
Qwen3 P4,gpt4o P4 T0.025,1,Qwen3 P4,gpt4o P4 T0.025,gpt4o P4 T0.025,12,0.4050166606903076,29817
gpt4o P8 T0.1,o1 P2,0,gpt4o P8 T0.1,o1 P2,gpt4o P8 T0.1,39,2.6189966201782227,29818
gpt4o P8 T0.1,o1 P2,1,o1 P2,gpt4o P8 T0.1,gpt4o P8 T0.1,34,3.20050048828125,29819
Gemini2.5 Pro P6 T0.1,Negamax2 P4,0,Negamax2 P4,Gemini2.5 Pro P6 T0.1,Negamax2 P4,39,1.333998203277588,29820
Gemini2.5 Pro P6 T0.1,Negamax2 P4,1,Gemini2.5 Pro P6 T0.1,Negamax2 P4,Gemini2.5 Pro P6 T0.1,23,0.9955036640167236,29821
Negamax5 P6 T0.025,Negamax5B P10 T0.025,0,Negamax5 P6 T0.025,Negamax5B P10 T0.025,Negamax5B P10 T0.025,30,5.880993127822876,29822
Negamax5 P6 T0.025,Negamax5B P10 T0.025,1,Negamax5B P10 T0.025,Negamax5 P6 T0.025,Negamax5 P6 T0.025,34,4.830498695373535,29823
claude3.7-sonnet P1,same.dev P4,0,claude3.7-sonnet P1,same.dev P4,claude3.7-sonnet P1,9,1.4039981365203857,29824
claude3.7-sonnet P1,same.dev P4,1,same.dev P4,claude3.7-sonnet P1,same.dev P4,25,3.442500591278076,29825
Gemini2.5 Flash Thinking P6,Gemini2.5 Flash Thinking P8,0,Gemini2.5 Flash Thinking P6,Gemini2.5 Flash Thinking P8,Gemini2.5 Flash Thinking P6,31,1.3409984111785889,29826
Gemini2.5 Flash Thinking P6,Gemini2.5 Flash Thinking P8,1,Gemini2.5 Flash Thinking P8,Gemini2.5 Flash Thinking P6,Gemini2.5 Flash Thinking P8,31,1.8575019836425781,29827
Random Bot,o4-mini-high P6,0,Random Bot,o4-mini-high P6,o4-mini-high P6,8,0.009999990463256836,29828
Random Bot,o4-mini-high P6,1,o4-mini-high P6,Random Bot,o4-mini-high P6,19,0.029999971389770508,29829
claude3.7-sonnet P4,o3 P1,0,claude3.7-sonnet P4,o3 P1,claude3.7-sonnet P4,7,1.05299973487854,29830
claude3.7-sonnet P4,o3 P1,1,o3 P1,claude3.7-sonnet P4,claude3.7-sonnet P4,30,4.496498107910156,29831
gemini-flash-2.0 P1,same.dev P4,0,same.dev P4,gemini-flash-2.0 P1,same.dev P4,7,0.0010001659393310547,29832
gemini-flash-2.0 P1,same.dev P4,1,gemini-flash-2.0 P1,same.dev P4,same.dev P4,8,0.002000093460083008,29833
Gemini2.5 Flash Thinking P6,Negamax P4,0,Negamax P4,Gemini2.5 Flash Thinking P6,Negamax P4,15,0.549999475479126,29834
Gemini2.5 Flash Thinking P6,Negamax P4,1,Gemini2.5 Flash Thinking P6,Negamax P4,draw,42,0.851999044418335,29835
Gemini2.5 Pro P1,o3-mini-high-search I4000,0,o3-mini-high-search I4000,Gemini2.5 Pro P1,Gemini2.5 Pro P1,8,2.4005014896392822,29836
Gemini2.5 Pro P1,o3-mini-high-search I4000,1,Gemini2.5 Pro P1,o3-mini-high-search I4000,Gemini2.5 Pro P1,7,1.2889983654022217,29837
Negamax4 P4,gpt4o P8 T0.01,0,Negamax4 P4,gpt4o P8 T0.01,gpt4o P8 T0.01,30,0.8699986934661865,29838
Negamax4 P4,gpt4o P8 T0.01,1,gpt4o P8 T0.01,Negamax4 P4,gpt4o P8 T0.01,31,0.9609987735748291,29839
Negamax P4,r1 T0.025,0,Negamax P4,r1 T0.025,r1 T0.025,38,9.601333856582642,29840
Negamax P4,r1 T0.025,1,r1 T0.025,Negamax P4,Negamax P4,26,6.598496675491333,29841
Negamax2 P1,Negamax4 P6 T0.025,0,Negamax2 P1,Negamax4 P6 T0.025,Negamax4 P6 T0.025,18,0.2999997138977051,29842
Negamax2 P1,Negamax4 P6 T0.025,1,Negamax4 P6 T0.025,Negamax2 P1,Negamax4 P6 T0.025,17,0.11500000953674316,29843
Negamax2 P8,o1 P4,0,Negamax2 P8,o1 P4,draw,42,5.500993251800537,29844
Negamax2 P8,o1 P4,1,o1 P4,Negamax2 P8,Negamax2 P8,22,7.582495450973511,29845
o4-mini-high P10,o4-mini-high P8,0,o4-mini-high P8,o4-mini-high P10,draw,42,0.9609990119934082,29846
o4-mini-high P10,o4-mini-high P8,1,o4-mini-high P10,o4-mini-high P8,draw,42,1.1829986572265625,29847
QwQ P2,o3-mini-high-search I4000,0,o3-mini-high-search I4000,QwQ P2,QwQ P2,14,2.7535014152526855,29848
QwQ P2,o3-mini-high-search I4000,1,QwQ P2,o3-mini-high-search I4000,QwQ P2,15,2.0259971618652344,29849
Negamax4 P6 T0.1,gpt4o P8 T0.01,0,Negamax4 P6 T0.1,gpt4o P8 T0.01,gpt4o P8 T0.01,40,1.1629986763000488,29850
Negamax4 P6 T0.1,gpt4o P8 T0.01,1,gpt4o P8 T0.01,Negamax4 P6 T0.1,gpt4o P8 T0.01,35,1.1189987659454346,29851
Gemini2.5 Pro P1,claude3.7-sonnet-thinking P1,0,claude3.7-sonnet-thinking P1,Gemini2.5 Pro P1,claude3.7-sonnet-thinking P1,9,0.006000041961669922,29852
Gemini2.5 Pro P1,claude3.7-sonnet-thinking P1,1,Gemini2.5 Pro P1,claude3.7-sonnet-thinking P1,Gemini2.5 Pro P1,19,0.01399993896484375,29853
Gemini2.5 Pro P4 T0.25,Negamax4 P10 T0.1,0,Negamax4 P10 T0.1,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,30,59.255786657333374,29854
Gemini2.5 Pro P4 T0.25,Negamax4 P10 T0.1,1,Gemini2.5 Pro P4 T0.25,Negamax4 P10 T0.1,Gemini2.5 Pro P4 T0.25,19,29.198813915252686,29855
Gemma2 P4,o3 P8,0,Gemma2 P4,o3 P8,Gemma2 P4,7,1.2209985256195068,29856
Gemma2 P4,o3 P8,1,o3 P8,Gemma2 P4,o3 P8,11,1.7919976711273193,29857
QwQ P2,same.dev P4,0,same.dev P4,QwQ P2,QwQ P2,31,0.3899996280670166,29858
QwQ P2,same.dev P4,1,QwQ P2,same.dev P4,QwQ P2,11,0.07899975776672363,29859
claude3.7-sonnet P6,same.dev P6,0,claude3.7-sonnet P6,same.dev P6,claude3.7-sonnet P6,11,1.4039983749389648,29860
claude3.7-sonnet P6,same.dev P6,1,same.dev P6,claude3.7-sonnet P6,same.dev P6,23,3.9029953479766846,29861
Negamax5B P4 T0.025,QwQ P4,0,Negamax5B P4 T0.025,QwQ P4,Negamax5B P4 T0.025,35,0.971998929977417,29862
Negamax5B P4 T0.025,QwQ P4,1,QwQ P4,Negamax5B P4 T0.025,QwQ P4,39,1.0439987182617188,29863
Gemini2.5 Pro P4 T0.25,Negamax4 P8 T0.1,0,Negamax4 P8 T0.1,Gemini2.5 Pro P4 T0.25,draw,42,2.56848406791687,29864
Gemini2.5 Pro P4 T0.25,Negamax4 P8 T0.1,1,Gemini2.5 Pro P4 T0.25,Negamax4 P8 T0.1,Negamax4 P8 T0.1,40,2.9499964714050293,29865
Gemma2 P2,Negamax4 P10 T0.025,0,Negamax4 P10 T0.025,Gemma2 P2,Negamax4 P10 T0.025,7,4.190995216369629,29866
Gemma2 P2,Negamax4 P10 T0.025,1,Gemma2 P2,Negamax4 P10 T0.025,Negamax4 P10 T0.025,8,6.944495916366577,29867
gemini-flash-2.0 P2,same.dev P2,0,same.dev P2,gemini-flash-2.0 P2,gemini-flash-2.0 P2,22,0.015999794006347656,29868
gemini-flash-2.0 P2,same.dev P2,1,gemini-flash-2.0 P2,same.dev P2,gemini-flash-2.0 P2,15,0.01399993896484375,29869
gpt4o P4,o3 P10,0,gpt4o P4,o3 P10,gpt4o P4,11,6.543336868286133,29870
gpt4o P4,o3 P10,1,o3 P10,gpt4o P4,gpt4o P4,28,15.44148564338684,29871
Gemini2.5 Pro P4 T0.01,LeChat P2,0,LeChat P2,Gemini2.5 Pro P4 T0.01,Gemini2.5 Pro P4 T0.01,18,0.09399986267089844,29872
Gemini2.5 Pro P4 T0.01,LeChat P2,1,Gemini2.5 Pro P4 T0.01,LeChat P2,Gemini2.5 Pro P4 T0.01,23,0.12099981307983398,29873
Gemma2 P4,Negamax5B P4 T0.025,0,Negamax5B P4 T0.025,Gemma2 P4,Negamax5B P4 T0.025,23,0.13399982452392578,29874
Gemma2 P4,Negamax5B P4 T0.025,1,Gemma2 P4,Negamax5B P4 T0.025,Negamax5B P4 T0.025,22,0.15899968147277832,29875
Negamax5 P8 T0.1,gemini-pro-2.0 P2,0,Negamax5 P8 T0.1,gemini-pro-2.0 P2,gemini-pro-2.0 P2,34,1.2479982376098633,29876
Negamax5 P8 T0.1,gemini-pro-2.0 P2,1,gemini-pro-2.0 P2,Negamax5 P8 T0.1,gemini-pro-2.0 P2,37,1.9079976081848145,29877
Negamax5 P10 T0.025,claude3.7-sonnet P4,0,Negamax5 P10 T0.025,claude3.7-sonnet P4,claude3.7-sonnet P4,32,8.652334690093994,29878
Negamax5 P10 T0.025,claude3.7-sonnet P4,1,claude3.7-sonnet P4,Negamax5 P10 T0.025,Negamax5 P10 T0.025,30,11.627490520477295,29879
gemini-flash-2.0 P2,gemini-flash-2.0 P8,0,gemini-flash-2.0 P2,gemini-flash-2.0 P8,draw,42,3.2325005531311035,29880
gemini-flash-2.0 P2,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,gemini-flash-2.0 P2,gemini-flash-2.0 P2,26,3.2429962158203125,29881
Gemini2.5 Pro P6 T0.025,Negamax5 P6 T0.01,0,Negamax5 P6 T0.01,Gemini2.5 Pro P6 T0.025,Gemini2.5 Pro P6 T0.025,36,0.6589994430541992,29882
Gemini2.5 Pro P6 T0.025,Negamax5 P6 T0.01,1,Gemini2.5 Pro P6 T0.025,Negamax5 P6 T0.01,Gemini2.5 Pro P6 T0.025,17,0.3789997100830078,29883
Default Bot,gpt4o P4 T0.1,0,Default Bot,gpt4o P4 T0.1,gpt4o P4 T0.1,10,0.7499997615814209,29884
Default Bot,gpt4o P4 T0.1,1,gpt4o P4 T0.1,Default Bot,gpt4o P4 T0.1,7,0.33099913597106934,29885
Negamax5 P8,gpt4o P4,0,Negamax5 P8,gpt4o P4,gpt4o P4,24,6.605496168136597,29886
Negamax5 P8,gpt4o P4,1,gpt4o P4,Negamax5 P8,gpt4o P4,23,6.188992500305176,29887
gemini-flash-2.0 P2,gpt4o P4 T0.01,0,gpt4o P4 T0.01,gemini-flash-2.0 P2,gpt4o P4 T0.01,11,0.09099960327148438,29888
