bot1,bot2,bot1_wins,bot2_wins,draws,total_moves,total_time,bot1_type,bot2_type
Negamax4 P4 T0.25,Negamax5B P12,0,4,0,126,115.18650698661804,Negamax4,Negamax5B
Negamax P4,Negamax4 P1,4,0,0,66,0.35281801223754883,Negamax,Negamax4
Negamax4 P4 T0.01,Neural Bot genomes/winner_gen100.pkl,4,0,0,68,0.08670997619628906,Negamax4,NeuralBot
Random Bot,Neural Bot winner_gen100.pkl,1,3,0,37,0.022923707962036133,RandomBot,NeuralBot
Negamax4 P6 T0.025,Neural Bot genomes/winner8.pkl,4,0,0,76,0.46643948554992676,Negamax4,NeuralBot
Negamax4 P10 T0.025,Negamax5 P4 T0.25,2,2,0,126,61.16868472099304,Negamax4,Negamax5
Negamax3 P2,Negamax4 P10 T0.1,1,3,0,113,141.41180896759033,Negamax3,Negamax4
Negamax4 P4,Negamax5 P6 T0.025,0,3,1,113,1.1900179386138916,Negamax4,Negamax5
Default Bot,Neural Bot genomes/winne7.pkl,2,2,0,42,0.0029897689819335938,DefaultBot,NeuralBot
Negamax2 P2,Negamax5B P6 T0.1,0,3,1,114,0.6657724380493164,Negamax2,Negamax5B
Negamax5B P4 T0.025,Neural Bot genomes/winner3_gen800.pkl,4,0,0,58,0.18338727951049805,Negamax5B,NeuralBot
Negamax4 P1,Neural Bot genomes/winner.pkl,1,3,0,39,0.011959075927734375,Negamax4,NeuralBot
Negamax5B P6,Negamax5B P10,0,0,4,168,17.47508144378662,Negamax5B,Negamax5B
Negamax4 P4 T0.025,Negamax5 P12,1,3,0,129,124.3677887916565,Negamax4,Negamax5
Negamax4 P10 T0.025,Negamax5B P1,4,0,0,64,35.209091901779175,Negamax4,Negamax5B
Negamax4 P4 T0.01,Negamax5B P6 T0.1,0,4,0,112,0.7644424438476562,Negamax4,Negamax5B
Negamax5 P12 T0.025,Negamax5B P10 T0.25,1,3,0,127,113.18517279624939,Negamax5,Negamax5B
Negamax5B P6 T0.025,Negamax5B P12 T0.25,0,0,4,168,111.99246549606323,Negamax5B,Negamax5B
Default Bot,Neural Bot genomes/winner_gen100.pkl,3,1,0,49,0.035880088806152344,DefaultBot,NeuralBot
Negamax5 P6,Negamax5B P6 T0.01,0,3,1,141,1.439382553100586,Negamax5,Negamax5B
Negamax4 P8 T0.1,Neural Bot genomes/winner3_gen1000.pkl,4,0,0,64,3.688196897506714,Negamax4,NeuralBot
Negamax2 P4,Negamax4 P1,4,0,0,66,0.10265636444091797,Negamax2,Negamax4
Negamax5 P8 T0.25,Neural Bot genomes/winner3_gen800.pkl,4,0,0,84,3.1360485553741455,Negamax5,NeuralBot
Negamax4 P2,Neural Bot genomes/winner3_gen1000.pkl,3,1,0,89,0.11361861228942871,Negamax4,NeuralBot
Negamax4 P10 T0.1,Neural Bot genomes/winner8.pkl,4,0,0,80,49.6512565612793,Negamax4,NeuralBot
Negamax P1,Negamax4 P6 T0.25,0,4,0,66,0.5282330513000488,Negamax,Negamax4
Negamax4 P4 T0.025,Negamax5 P6,0,4,0,110,1.1003186702728271,Negamax4,Negamax5
Negamax P6,Negamax5B P8 T0.01,0,3,1,144,18.64526391029358,Negamax,Negamax5B
Neural Bot genomes/winner8_gen300.pkl,Neural Bot genomes/winner8.pkl,0,4,0,110,0.04185962677001953,NeuralBot,NeuralBot
Negamax3 P4,Negamax5B P6 T0.1,0,4,0,118,0.7634470462799072,Negamax3,Negamax5B
Negamax5 P12 T0.025,Neural Bot winner_1gen1500.pkl,4,0,0,64,99.968905210495,Negamax5,NeuralBot
Negamax5 P6,Negamax5B P4 T0.25,1,3,0,125,0.5860555171966553,Negamax5,Negamax5B
Negamax4 P4 T0.01,Negamax4 P4 T0.25,1,2,1,133,0.22615957260131836,Negamax4,Negamax4
Negamax5B P10,Negamax5B P6 T0.025,0,0,4,168,19.034801959991455,Negamax5B,Negamax5B
Negamax4 P1,Neural Bot winner_1gen50.pkl,3,1,0,41,0.02292323112487793,Negamax4,NeuralBot
Negamax2 P4,Negamax5B P6 T0.25,0,4,0,114,0.7175998687744141,Negamax2,Negamax5B
Negamax3 P2,Negamax4 P8 T0.025,0,4,0,104,10.603365659713745,Negamax3,Negamax4
Negamax5 P6,Negamax5 P6 T0.25,1,1,2,149,1.900641679763794,Negamax5,Negamax5
Negamax5 P10,Negamax5 P12 T0.1,1,2,1,156,205.55093026161194,Negamax5,Negamax5
Negamax4 P10 T0.25,Negamax5B P4 T0.25,1,2,1,147,49.27464175224304,Negamax4,Negamax5B
Negamax2 P4,Negamax4 P8 T0.025,0,3,1,127,12.969913005828857,Negamax2,Negamax4
Negamax4 P8 T0.01,Negamax5 P1,4,0,0,80,5.5883026123046875,Negamax4,Negamax5
Negamax5 P12,Neural Bot genomes/winner5_gen300.pkl,4,0,0,76,71.44564461708069,Negamax5,NeuralBot
Negamax5 P8,Negamax5 P8 T0.25,2,0,2,159,12.550475597381592,Negamax5,Negamax5
Negamax2 P6,Negamax5 P12 T0.01,1,1,2,164,187.98523139953613,Negamax2,Negamax5
Negamax P1,Negamax5 P6 T0.1,0,4,0,68,0.520258903503418,Negamax,Negamax5
Negamax3 P4,Negamax5 P6 T0.1,0,3,1,137,1.1891446113586426,Negamax3,Negamax5
Negamax4 P2,Default Bot,4,0,0,44,0.003987550735473633,Negamax4,DefaultBot
Negamax4 P6,Negamax4 P4 T0.025,1,0,3,166,1.6376433372497559,Negamax4,Negamax4
Negamax4 P1,Negamax4 P6 T0.01,0,4,0,70,0.5870363712310791,Negamax4,Negamax4
Negamax5 P12 T0.25,Neural Bot winner_gen1000.pkl,4,0,0,56,129.97257947921753,Negamax5,NeuralBot
Negamax4 P10,Neural Bot genomes/winner4_gen300.pkl,4,0,0,60,55.04755687713623,Negamax4,NeuralBot
Negamax5B P4,Negamax5B P8 T0.1,2,0,2,160,3.7315149307250977,Negamax5B,Negamax5B
Negamax4 P4,Negamax5 P6 T0.25,0,4,0,120,1.2831776142120361,Negamax4,Negamax5
Neural Bot winner_gen1000.pkl,Neural Bot genomes/winner3_gen800.pkl,2,2,0,40,0.13355207443237305,NeuralBot,NeuralBot
Negamax4 P4 T0.025,Negamax5 P12 T0.25,1,3,0,143,170.73420667648315,Negamax4,Negamax5
Negamax5B P8,Negamax5B P8 T0.025,0,0,4,168,6.240942001342773,Negamax5B,Negamax5B
Negamax5 P12,Negamax5 P4 T0.25,2,0,2,151,161.23703956604004,Negamax5,Negamax5
Negamax4 P4 T0.1,Negamax4 P8 T0.01,0,4,0,138,8.25429081916809,Negamax4,Negamax4
Negamax3 P8,Negamax5 P6 T0.01,2,0,2,154,34.40877938270569,Negamax3,Negamax5
Neural Bot winner_1gen400.pkl,Neural Bot genomes/winner3_gen800.pkl,0,4,0,30,0.08571410179138184,NeuralBot,NeuralBot
Negamax2 P4,Negamax5 P4 T0.25,0,3,1,147,0.30324840545654297,Negamax2,Negamax5
Negamax4 P8 T0.01,Negamax5 P12 T0.1,0,3,1,152,184.1215214729309,Negamax4,Negamax5
Negamax3 P8,Neural Bot genomes/winner.pkl,4,0,0,74,10.970707178115845,Negamax3,NeuralBot
Negamax5 P10 T0.25,Negamax5B P8 T0.25,1,3,0,125,21.776793003082275,Negamax5,Negamax5B
Negamax5 P12 T0.01,Neural Bot genomes/winner.pkl,4,0,0,74,92.6896026134491,Negamax5,NeuralBot
Negamax3 P1,Negamax5 P6 T0.025,0,4,0,72,0.6597917079925537,Negamax3,Negamax5
Negamax4 P4 T0.025,Negamax5B P12 T0.1,0,3,1,146,101.00680160522461,Negamax4,Negamax5B
Negamax4 P8 T0.25,Negamax4 P10 T0.025,0,4,0,144,70.35251116752625,Negamax4,Negamax4
Negamax5B P10 T0.01,Negamax5B P10 T0.1,0,0,4,168,31.81947946548462,Negamax5B,Negamax5B
Negamax5 P8 T0.1,Negamax5B P6 T0.25,2,2,0,124,3.5443050861358643,Negamax5,Negamax5B
Negamax5 P6 T0.25,Neural Bot genomes/winner7_gen900.pkl,4,0,0,58,0.4484992027282715,Negamax5,NeuralBot
Negamax4 P4 T0.025,Negamax5B P10 T0.025,0,4,0,118,21.06205415725708,Negamax4,Negamax5B
Negamax3 P8,Negamax5 P4 T0.01,2,1,1,129,10.61955213546753,Negamax3,Negamax5
Negamax4 P1,Negamax5B P10 T0.025,0,4,0,36,8.963094234466553,Negamax4,Negamax5B
Negamax4 P10 T0.025,Negamax5B P4 T0.025,0,4,0,148,42.03677845001221,Negamax4,Negamax5B
Negamax5 P12,Negamax5 P4 T0.1,2,1,1,131,111.68840718269348,Negamax5,Negamax5
Negamax2 P6,Negamax5B P12 T0.1,0,4,0,136,103.15886092185974,Negamax2,Negamax5B
Negamax4 P6,Neural Bot genomes/winner5_gen300.pkl,4,0,0,72,0.4295625686645508,Negamax4,NeuralBot
Negamax4 P6 T0.25,Negamax5 P10 T0.01,1,3,0,131,29.59927988052368,Negamax4,Negamax5
Negamax4 P6 T0.01,Negamax5 P4 T0.25,3,1,0,109,0.8142759799957275,Negamax4,Negamax5
Negamax P4,Negamax4 P6 T0.1,1,3,0,143,1.6913411617279053,Negamax,Negamax4
Negamax4 P4,Negamax5 P10,0,4,0,148,31.682310342788696,Negamax4,Negamax5
Negamax5 P8 T0.1,Neural Bot winner_1gen1000.pkl,4,0,0,54,2.9680697917938232,Negamax5,NeuralBot
Negamax5B P1,Default Bot,2,2,0,28,0.0,Negamax5B,DefaultBot
Negamax5B P6,Neural Bot genomes/winne7.pkl,4,0,0,58,0.40081214904785156,Negamax5B,NeuralBot
Negamax4 P4 T0.1,Random Bot,4,0,0,78,0.060796260833740234,Negamax4,RandomBot
Negamax5 P12 T0.1,Negamax5B P8 T0.01,1,2,1,145,125.24391889572144,Negamax5,Negamax5B
Negamax P2,Negamax5B P10 T0.01,0,4,0,112,22.486416578292847,Negamax,Negamax5B
Negamax4 P10 T0.25,Neural Bot genomes/winner7_gen900.pkl,4,0,0,74,39.72007966041565,Negamax4,NeuralBot
Negamax2 P8,Negamax5 P6 T0.1,3,0,1,116,24.622270584106445,Negamax2,Negamax5
Negamax4 P8,Neural Bot genomes/winner8_gen300.pkl,4,0,0,66,4.530184268951416,Negamax4,NeuralBot
Negamax4 P10 T0.01,Neural Bot winner_gen700.pkl,4,0,0,54,32.774017095565796,Negamax4,NeuralBot
Negamax5 P12,Negamax5B P8 T0.25,0,4,0,138,87.33726572990417,Negamax5,Negamax5B
Negamax3 P2,Negamax5B P12,0,4,0,116,112.47533416748047,Negamax3,Negamax5B
Negamax4 P1,Negamax4 P4,0,4,0,70,0.07275652885437012,Negamax4,Negamax4
Negamax4 P4 T0.1,Negamax5B P2,0,3,1,142,0.08072996139526367,Negamax4,Negamax5B
Negamax2 P2,Negamax4 P10,0,4,0,102,304.0625424385071,Negamax2,Negamax4
Negamax5B P10 T0.25,Neural Bot winner_gen200.pkl,4,0,0,50,11.253981351852417,Negamax5B,NeuralBot
Negamax3 P4,Neural Bot genomes/winner.pkl,3,1,0,85,0.1195986270904541,Negamax3,NeuralBot
Negamax4 P4 T0.01,Negamax4 P10 T0.25,0,4,0,126,110.30137586593628,Negamax4,Negamax4
Negamax5B P2,Negamax5B P6 T0.01,0,2,2,122,0.4873690605163574,Negamax5B,Negamax5B
Negamax4 P6 T0.1,Negamax4 P8 T0.025,3,1,0,149,19.505095958709717,Negamax4,Negamax4
Negamax5 P12 T0.25,Negamax5B P12,1,2,1,158,183.10968351364136,Negamax5,Negamax5B
Negamax4 P10 T0.01,Neural Bot winner_1gen1500.pkl,4,0,0,78,179.93577337265015,Negamax4,NeuralBot
Negamax4 P10 T0.1,Negamax5 P6 T0.01,3,0,1,129,140.9084665775299,Negamax4,Negamax5
Negamax4 P10 T0.1,Negamax5 P6 T0.025,3,0,1,146,139.46928310394287,Negamax4,Negamax5
Negamax4 P6 T0.01,Negamax5B P4,0,4,0,132,0.744509220123291,Negamax4,Negamax5B
Negamax5 P8 T0.01,Negamax5B P4 T0.25,1,3,0,141,3.041205406188965,Negamax5,Negamax5B
Negamax3 P1,Negamax5B P6 T0.01,0,4,0,54,0.33089232444763184,Negamax3,Negamax5B
Negamax5 P4 T0.025,Negamax5 P8 T0.025,1,3,0,151,5.745537281036377,Negamax5,Negamax5
Negamax5 P8 T0.01,Neural Bot genomes/winner_gen100.pkl,4,0,0,62,3.244157075881958,Negamax5,NeuralBot
Negamax5 P4 T0.25,Neural Bot genomes/checkpoint_gen100.pkl,4,0,0,58,0.08571338653564453,Negamax5,NeuralBot
Negamax3 P4,Negamax5B P12 T0.1,0,4,0,124,131.51046586036682,Negamax3,Negamax5B
Negamax2 P4,Neural Bot winner.pkl,4,0,0,72,0.15747404098510742,Negamax2,NeuralBot
Negamax5B P4 T0.01,Neural Bot genomes/winner.pkl,4,0,0,58,0.07973170280456543,Negamax5B,NeuralBot
Negamax2 P4,Negamax5 P4,1,2,1,137,0.33786940574645996,Negamax2,Negamax5
Negamax2 P2,Neural Bot winner_1gen1500.pkl,4,0,0,56,0.06079530715942383,Negamax2,NeuralBot
Negamax4 P2,Negamax5 P12 T0.1,0,4,0,88,88.76643085479736,Negamax4,Negamax5
Negamax5 P4 T0.025,Neural Bot genomes/winne7.pkl,4,0,0,76,0.07674193382263184,Negamax5,NeuralBot
Neural Bot winner_1gen1000.pkl,Neural Bot genomes/winner3_gen1000.pkl,2,2,0,28,0.058803558349609375,NeuralBot,NeuralBot
Negamax4 P10 T0.1,Negamax5B P1,4,0,0,62,59.19742202758789,Negamax4,Negamax5B
Negamax4 P6,Negamax5B P6 T0.01,0,4,0,122,1.356462001800537,Negamax4,Negamax5B
Neural Bot genomes/winner3_gen1000.pkl,Neural Bot genomes/winner5_gen300.pkl,2,2,0,56,0.08272290229797363,NeuralBot,NeuralBot
Negamax4 P8 T0.25,Random Bot,4,0,0,72,8.075374364852905,Negamax4,RandomBot
Negamax5 P4 T0.01,Negamax5B P1,3,1,0,81,0.07953000068664551,Negamax5,Negamax5B
Negamax5B P8 T0.1,Neural Bot genomes/checkpoint_gen100.pkl,4,0,0,34,1.141974925994873,Negamax5B,NeuralBot
Negamax5B P6 T0.1,Neural Bot genomes/winner3_gen1000.pkl,4,0,0,86,0.6777329444885254,Negamax5B,NeuralBot
Negamax4 P8 T0.025,Negamax5 P4 T0.25,2,0,2,130,8.994590282440186,Negamax4,Negamax5
Negamax5 P6,Negamax5B P10 T0.01,0,4,0,126,21.755733966827393,Negamax5,Negamax5B
Negamax P2,Negamax4 P4 T0.01,1,3,0,89,0.09966659545898438,Negamax,Negamax4
Negamax5 P8 T0.01,Negamax5B P8 T0.01,0,3,1,132,8.491398096084595,Negamax5,Negamax5B
Negamax4 P4 T0.25,Negamax5B P4 T0.25,0,4,0,128,0.2073061466217041,Negamax4,Negamax5B
Default Bot,Neural Bot genomes/checkpoint_gen100.pkl,2,2,0,40,0.012957334518432617,DefaultBot,NeuralBot
Negamax5 P6 T0.25,Neural Bot genomes/winner4_gen300.pkl,4,0,0,82,0.44152164459228516,Negamax5,NeuralBot
Negamax5 P8 T0.01,Negamax5 P12 T0.01,2,1,1,136,119.32184553146362,Negamax5,Negamax5
Negamax4 P6 T0.1,Negamax5B P10 T0.1,0,4,0,122,19.342806100845337,Negamax4,Negamax5B
Negamax5B P8 T0.025,Negamax5B P12 T0.25,0,4,0,150,105.51420879364014,Negamax5B,Negamax5B
Negamax4 P8 T0.1,Negamax5 P10 T0.1,0,4,0,140,33.672898054122925,Negamax4,Negamax5
Negamax5 P10 T0.01,Neural Bot genomes/winner3_gen800.pkl,4,0,0,72,16.02919340133667,Negamax5,NeuralBot
Negamax5 P8 T0.1,Neural Bot genomes/winner5_gen300.pkl,3,0,1,98,2.5604326725006104,Negamax5,NeuralBot
Negamax P4,Negamax5 P12 T0.1,0,3,1,124,169.63944125175476,Negamax,Negamax5
Neural Bot winner_gen100.pkl,Neural Bot genomes/winner9_gen800.pkl,0,4,0,50,0.03687644004821777,NeuralBot,NeuralBot
Random Bot,Neural Bot winner_1gen400.pkl,3,1,0,41,0.029898405075073242,RandomBot,NeuralBot
Negamax3 P8,Negamax5B P8,0,3,1,134,14.558307647705078,Negamax3,Negamax5B
Negamax2 P4,Negamax4 P4 T0.25,2,1,1,125,0.2760756015777588,Negamax2,Negamax4
Negamax5B P10 T0.1,Neural Bot genomes/winner5_gen300.pkl,4,0,0,70,13.46396780014038,Negamax5B,NeuralBot
Negamax5 P10 T0.01,Negamax5B P10 T0.25,0,2,2,161,35.64629101753235,Negamax5,Negamax5B
Neural Bot genomes/winner8_gen300.pkl,Neural Bot genomes/checkpoint_gen100.pkl,2,2,0,28,0.011960506439208984,NeuralBot,NeuralBot
Negamax4 P6 T0.025,Neural Bot genomes/winner5_gen300.pkl,4,0,0,82,0.39467859268188477,Negamax4,NeuralBot
Negamax5B P6,Neural Bot winner_1gen50.pkl,4,0,0,30,0.20830392837524414,Negamax5B,NeuralBot
Negamax5B P4 T0.1,Neural Bot genomes/winner_gen100.pkl,4,0,0,54,0.07773947715759277,Negamax5B,NeuralBot
Negamax5 P10 T0.1,Neural Bot winner_gen200.pkl,4,0,0,62,15.479243516921997,Negamax5,NeuralBot
Negamax2 P8,Negamax5 P6,2,2,0,108,26.556370496749878,Negamax2,Negamax5
Default Bot,Neural Bot winner_1gen1000.pkl,2,2,0,34,0.04285573959350586,DefaultBot,NeuralBot
Negamax5 P4 T0.1,Neural Bot genomes/winner9_gen800.pkl,4,0,0,58,0.07375335693359375,Negamax5,NeuralBot
Negamax2 P2,Neural Bot genomes/winner2_gen1200.pkl,4,0,0,58,0.06976675987243652,Negamax2,NeuralBot
Negamax2 P2,Neural Bot winner_gen100.pkl,4,0,0,68,0.054818153381347656,Negamax2,NeuralBot
Random Bot,Neural Bot genomes/winner8_gen300.pkl,1,3,0,43,0.008970022201538086,RandomBot,NeuralBot
Negamax2 P1,Negamax5B P8 T0.01,0,4,0,56,2.486680269241333,Negamax2,Negamax5B
Negamax P1,Negamax5 P12,0,4,0,104,130.80292296409607,Negamax,Negamax5
Negamax5 P12 T0.25,Neural Bot winner_gen100.pkl,4,0,0,62,100.62498950958252,Negamax5,NeuralBot
Negamax3 P1,Neural Bot winner_1gen400.pkl,2,2,0,54,0.0408635139465332,Negamax3,NeuralBot
Negamax4 P4 T0.01,Negamax5 P10 T0.025,0,4,0,118,24.111169815063477,Negamax4,Negamax5
Negamax5 P4 T0.025,Negamax5B P2,0,4,0,124,0.09268999099731445,Negamax5,Negamax5B
Negamax5 P8,Negamax5B P8 T0.01,1,2,1,145,6.406598806381226,Negamax5,Negamax5B
Negamax5B P4 T0.1,Neural Bot winner.pkl,4,0,0,34,0.06079745292663574,Negamax5B,NeuralBot
Negamax5B P10 T0.25,Default Bot,4,0,0,34,7.806914567947388,Negamax5B,DefaultBot
Negamax2 P6,Negamax5B P8 T0.025,0,4,0,132,4.547800779342651,Negamax2,Negamax5B
Negamax5 P6 T0.25,Negamax5B P10 T0.25,0,4,0,112,16.70414662361145,Negamax5,Negamax5B
Negamax5 P10 T0.25,Negamax5 P12 T0.25,2,2,0,120,160.3577048778534,Negamax5,Negamax5
Negamax4 P4 T0.1,Neural Bot winner_1gen1000.pkl,4,0,0,48,0.08371949195861816,Negamax4,NeuralBot
Negamax4 P4 T0.1,Neural Bot winner_1gen1500.pkl,4,0,0,68,0.1126244068145752,Negamax4,NeuralBot
Negamax4 P1,Negamax4 P6 T0.25,0,4,0,72,0.7863683700561523,Negamax4,Negamax4
Negamax5 P12 T0.01,Negamax5B P4 T0.1,0,4,0,156,130.6711175441742,Negamax5,Negamax5B
Negamax5B P12,Neural Bot genomes/winner3_gen1000.pkl,4,0,0,94,78.98450112342834,Negamax5B,NeuralBot
Negamax5B P10 T0.1,Neural Bot winner_1gen1500.pkl,4,0,0,58,32.08175444602966,Negamax5B,NeuralBot
Negamax4 P8 T0.25,Negamax5 P6 T0.025,2,2,0,162,13.9962158203125,Negamax4,Negamax5
Negamax5B P10,Neural Bot genomes/winner9_gen800.pkl,4,0,0,86,15.487226724624634,Negamax5B,NeuralBot
Negamax5 P6 T0.25,Negamax5B P10 T0.01,0,4,0,122,19.018548727035522,Negamax5,Negamax5B
Negamax3 P4,Neural Bot genomes/checkpoint_gen100.pkl,4,0,0,74,0.1355452537536621,Negamax3,NeuralBot
Negamax4 P4,Negamax5 P10 T0.1,0,2,2,145,21.557486057281494,Negamax4,Negamax5
Negamax4 P8 T0.01,Neural Bot genomes/winner8.pkl,4,0,0,98,4.068924188613892,Negamax4,NeuralBot
Neural Bot winner.pkl,Neural Bot genomes/checkpoint_gen200.pkl,0,4,0,70,0.10963273048400879,NeuralBot,NeuralBot
Negamax5B P12,Neural Bot genomes/winner8.pkl,4,0,0,54,79.02356290817261,Negamax5B,NeuralBot
Negamax4 P2,Negamax5B P10 T0.025,0,4,0,106,14.875929355621338,Negamax4,Negamax5B
Negamax5B P8 T0.1,Neural Bot genomes/winner6_gen200.pkl,4,0,0,62,2.5550124645233154,Negamax5B,NeuralBot
Negamax3 P4,Neural Bot genomes/checkpoint_gen200.pkl,4,0,0,82,0.17441582679748535,Negamax3,NeuralBot
Negamax4 P10 T0.1,Neural Bot winner_1gen400.pkl,4,0,0,62,291.4564998149872,Negamax4,NeuralBot
Negamax4 P10,Negamax5 P10 T0.01,0,1,3,163,126.43784809112549,Negamax4,Negamax5
Negamax2 P8,Neural Bot genomes/winner6_gen200.pkl,4,0,0,70,19.806812047958374,Negamax2,NeuralBot
Neural Bot winner_gen100.pkl,Neural Bot genomes/winner2_gen1200.pkl,2,2,0,68,0.13454914093017578,NeuralBot,NeuralBot
Negamax5B P8,Neural Bot winner_1gen1500.pkl,4,0,0,62,4.747978448867798,Negamax5B,NeuralBot
Negamax5 P4 T0.25,Negamax5B P8,0,4,0,140,4.080912828445435,Negamax5,Negamax5B
Negamax5 P2,Negamax5 P6 T0.025,0,3,1,120,0.8730792999267578,Negamax5,Negamax5
Negamax4 P4,Neural Bot genomes/winner5_gen300.pkl,4,0,0,58,0.06677722930908203,Negamax4,NeuralBot
Negamax3 P2,Neural Bot genomes/winner6_gen200.pkl,4,0,0,80,0.02790689468383789,Negamax3,NeuralBot
Negamax3 P8,Negamax5 P8 T0.025,1,2,1,163,39.105305671691895,Negamax3,Negamax5
Negamax5B P8,Neural Bot genomes/winner7_gen900.pkl,4,0,0,54,2.3571131229400635,Negamax5B,NeuralBot
Negamax5 P4 T0.25,Neural Bot genomes/winner6_gen200.pkl,4,0,0,72,0.07674336433410645,Negamax5,NeuralBot
Negamax5B P6 T0.25,Negamax5B P10 T0.01,0,0,4,168,18.13886523246765,Negamax5B,Negamax5B
Negamax3 P2,Negamax4 P8 T0.25,0,3,1,120,6.579675912857056,Negamax3,Negamax4
Negamax5B P12 T0.025,Neural Bot winner_1gen1000.pkl,4,0,0,34,54.645020484924316,Negamax5B,NeuralBot
Negamax2 P1,Neural Bot winner_gen1000.pkl,1,3,0,31,0.038872480392456055,Negamax2,NeuralBot
Negamax4 P8 T0.25,Neural Bot winner_1gen1500.pkl,4,0,0,46,15.774910926818848,Negamax4,NeuralBot
Negamax2 P8,Negamax5 P10 T0.1,1,2,1,151,50.30323910713196,Negamax2,Negamax5
Negamax5B P4 T0.025,Negamax5B P6 T0.01,0,0,4,168,0.7561788558959961,Negamax5B,Negamax5B
Negamax4 P10 T0.01,Negamax5B P4 T0.1,0,4,0,134,54.99854636192322,Negamax4,Negamax5B
Negamax5 P4 T0.025,Negamax5 P4 T0.1,2,1,1,137,0.24617719650268555,Negamax5,Negamax5
Negamax4 P2,Negamax4 P4 T0.1,2,2,0,110,0.0877068042755127,Negamax4,Negamax4
Neural Bot winner_1gen50.pkl,Neural Bot genomes/winner2_gen1200.pkl,0,4,0,30,0.04185986518859863,NeuralBot,NeuralBot
Negamax4 P6 T0.1,Neural Bot genomes/winner3_gen1000.pkl,4,0,0,74,0.47541022300720215,Negamax4,NeuralBot
Negamax4 P4 T0.1,Negamax5 P8 T0.25,1,3,0,131,6.01558256149292,Negamax4,Negamax5
Negamax5 P8,Negamax5B P4 T0.1,1,2,1,144,3.839155435562134,Negamax5,Negamax5B
Negamax5 P8 T0.1,Negamax5B P10 T0.25,1,3,0,145,21.64099407196045,Negamax5,Negamax5B
Negamax4 P6,Negamax4 P10 T0.25,1,2,1,145,80.47626113891602,Negamax4,Negamax4
Negamax5B P12 T0.01,Neural Bot winner_1gen50.pkl,4,0,0,30,43.800617694854736,Negamax5B,NeuralBot
Negamax5 P12 T0.1,Neural Bot genomes/winner3_gen800.pkl,4,0,0,64,84.18758702278137,Negamax5,NeuralBot
Negamax4 P4 T0.25,Negamax5 P12 T0.01,0,4,0,108,120.57903623580933,Negamax4,Negamax5
Negamax5 P12 T0.25,Negamax5B P4 T0.1,1,2,1,127,85.67660570144653,Negamax5,Negamax5B
Negamax2 P8,Negamax3 P2,4,0,0,130,20.522729873657227,Negamax2,Negamax3
Negamax4 P6,Neural Bot winner_1gen1500.pkl,4,0,0,64,1.024571418762207,Negamax4,NeuralBot
Negamax3 P2,Negamax5B P12 T0.01,0,4,0,116,91.26869106292725,Negamax3,Negamax5B
Negamax5 P8 T0.01,Negamax5B P8 T0.025,0,4,0,142,6.227165699005127,Negamax5,Negamax5B
Negamax5 P8 T0.025,Neural Bot genomes/winne7.pkl,4,0,0,74,2.7288691997528076,Negamax5,NeuralBot
Negamax5 P6 T0.025,Negamax5 P12 T0.25,1,2,1,142,151.7916774749756,Negamax5,Negamax5
Negamax5 P4 T0.025,Negamax5 P8 T0.25,1,2,1,145,6.6278252601623535,Negamax5,Negamax5
Neural Bot winner_gen100.pkl,Neural Bot genomes/winner8_gen300.pkl,0,4,0,50,0.03887176513671875,NeuralBot,NeuralBot
Negamax5B P4 T0.25,Negamax5B P8 T0.01,2,0,2,160,3.749455690383911,Negamax5B,Negamax5B
Negamax5 P10 T0.025,Default Bot,4,0,0,54,24.475793838500977,Negamax5,DefaultBot
Negamax5 P4 T0.01,Negamax5B P6 T0.25,1,3,0,121,0.7116189002990723,Negamax5,Negamax5B
Negamax4 P6 T0.025,Neural Bot genomes/winner_gen100.pkl,4,0,0,70,0.6039798259735107,Negamax4,NeuralBot
Negamax5 P6 T0.01,Negamax5B P2,1,2,1,140,0.6189296245574951,Negamax5,Negamax5B
Negamax5B P6 T0.1,Neural Bot genomes/winne7.pkl,4,0,0,58,0.4554755687713623,Negamax5B,NeuralBot
Negamax5B P8 T0.1,Neural Bot genomes/winner2_gen1200.pkl,2,0,2,122,3.3228847980499268,Negamax5B,NeuralBot
Negamax5 P6 T0.1,Neural Bot genomes/winner7_gen900.pkl,4,0,0,70,0.4833827018737793,Negamax5,NeuralBot
Negamax5B P12 T0.01,Neural Bot genomes/winner9_gen800.pkl,4,0,0,82,78.90323495864868,Negamax5B,NeuralBot
Negamax4 P8 T0.025,Negamax5 P6 T0.025,0,2,2,157,17.04550838470459,Negamax4,Negamax5
Negamax4 P4 T0.1,Neural Bot genomes/winner8_gen300.pkl,4,0,0,62,0.05780386924743652,Negamax4,NeuralBot
Negamax5 P4 T0.01,Negamax5 P8 T0.025,1,0,3,166,6.215802192687988,Negamax5,Negamax5
Negamax P6,Negamax5B P8 T0.025,0,3,1,134,19.485406398773193,Negamax,Negamax5B
Negamax5B P2,Neural Bot genomes/winner4_gen300.pkl,4,0,0,58,0.021926164627075195,Negamax5B,NeuralBot
Negamax2 P4,Negamax5B P12 T0.025,0,4,0,114,120.03082180023193,Negamax2,Negamax5B
Negamax4 P4 T0.25,Neural Bot genomes/winne7.pkl,4,0,0,90,0.06777381896972656,Negamax4,NeuralBot
Negamax3 P4,Negamax5B P10 T0.1,0,4,0,104,14.159784317016602,Negamax3,Negamax5B
